277.8125,-225,0
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,30,0
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,30,0
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,30,0
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,30,0
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,30,0
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,30,0
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,30,0
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,30,0
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,30,0
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,30,0
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,30,0
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,30,0
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,30,0
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,30,0
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,0,26.66666667
0,30,0
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
0,0,-26.66666667
